method,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,subject
interpolation,-662.6280745428734,-1024.0,3070.0,7148,1,0.8251781099026086,0.5422441020574604,16.8139270393808,31.008040429730787,33.29204109092743,35.079481182024345,31.112698372208097,35.23435823170333,9477.496416666654,25.58715619358892,0.8231376366596451,2631.120575733702,0.2776176808789655,9513.988000000005,20.0,102.0,34415671.0,2.425096036972465,49.25,2.7466015199340075,192.0,26.573105472621545,61.473838836038055,62.0,-51.0,243.0,19.899041209829864,69.38823629634818,0.1242087667736955,45807258.10100001,0.2096839184572781,1035.6944750786708,36.88623066085807,92.57645737969337,1.80705813161623,6.008385201449705,0.5978870660904857,0.8185478294251188,0.5044135516825148,1.1928016628048113,0.3365532354538293,0.7626508434464571,0.7571150402590092,0.9951428318635857,0.9585565351647046,-0.3471618976096277,0.8934584945471223,0.4292568830281069,5.9609875709284506,0.0862278234152366,3.9293335114604946,0.8301107035464786,0.1402743165952951,11.921975141856905,3.266889076869873,1.6515680668850476,6.6707119376243185,373.01790710688306,0.0521849338425969,28.19971376624499,1498.8206491326246,1.7476646920540655,37.56323447118075,214.964745383324,7513.1466144376045,7.412482829496036,0.0332154841650644,0.0154049678816103,0.5597899879153715,0.0009591829945308,740.2594113746461,0.2018607741678786,1.930214349400696,38.93868380882682,6.12791827977952,218.65936153395717,0.2095796257829954,0.033103230817103,4.41267830871918,1314.970897197077,0.3509152366286339,0.5128384486246824,2.07192240819339,0.5983095143919144,23.85461575208367,0.0202210391458612,8.722222222222221,0.1211419753086419,7.499228395061728,43.833333333333336,140762.44444444444,5081122.75,4385.648490887291,0.0769748332664698,11.305555555555555,0.1570216049382716,0.3877733611200117,11.27887588505449,0.0484437744009198,5.1615450162460785,0.0100727476217123,130906.3672839506,5.899270173346295,0.0020811153564214,18.712535146520512,0.011138241761968,0.1031518963479184,190
interpolation,-642.5032306746749,-1024.0,1447.0,8459,1,0.811337736098116,0.5685734796856704,18.36378891868232,32.29800469911917,35.35434909597404,36.89512162874653,30.87847146476004,37.20537595563308,11220.38545833343,26.20459001306966,0.8582693369295109,2824.006630135714,0.2516853490125254,11258.929000000004,24.0,99.0,39685061.0,2.283194959528789,43.0,2.576981429178993,144.0,23.71323955731142,62.14245182645703,63.0,-52.0,196.0,17.572699727449407,68.49423407606558,-0.1120788938174534,52820816.191000015,0.2315219461323572,829.7757826633313,37.14217260709815,49.33047542500696,-0.2668221145014598,4.546298325276929,0.9675039925646268,0.6491270019593526,0.6953382909883961,1.4300942892059134,0.4762701515298404,0.6938080942207231,0.679306717459516,0.9885168046179624,0.9328655954760708,-0.1849405508692275,0.7426666814612093,0.4921907587726271,6.020585979425089,0.0753159017755872,4.1141083299829555,0.6626144041079175,0.1273017768917748,12.041171958850182,3.111693031516847,1.3784505794603892,6.384271782758243,501.0442132639792,0.0592320857387373,21.46987711397945,1958.444142333609,1.4083682659419583,37.51058044686133,144.36540962288686,5443.050242345431,4.361654711054055,0.0319305043958273,0.0277223984529225,0.9466345246256926,0.0014985974689132,1142.1467721278373,0.2205513085000025,1.5588745583246004,37.37283816374731,3.878068794650605,145.58407887805112,0.1202235035637906,0.0329007799366377,3.904802651943856,2347.686027205747,0.449510235052792,0.6120836250875262,1.1502606555379002,0.6912592733201101,25.67725873177929,0.0234687335362041,23.384615384615383,0.1499013806706114,5.328895463510848,33.91025641025641,100559.3653846154,3725744.205128205,2953.950418261559,0.068438557878042,41.782051282051285,0.2678336620644313,0.5328095848463936,16.145586791697735,0.044840178154191,5.134702657626255,0.0184418962052252,97619.08427843524,13.54845732752841,0.0011786889285532,18.012000307909005,0.0193913632103249,0.0390323354756583,191
interpolation,-486.0347268305843,-1024.0,1437.0,515066,2,0.7494790475246021,0.3892228111572385,58.18398436260596,149.4876011753092,149.4138547792674,164.93031861971286,156.51341795513892,167.24703285858317,685404.9940833772,112.03782494560836,0.7247420294918802,51871.90363504525,0.0756806619193311,685552.8460000003,44.0,153.0,7372229165.0,2.513404038660058,48.0,3.0378146027518285,207.0,31.950702094125297,112.7237189020436,125.0,-39.0,246.0,21.82052504413741,119.63767708263754,-0.9461157586142768,9812437018.615004,0.2162875916349209,1606.536974622509,51.647815408575255,302.0059129353662,-30.716666070974476,9.924317866319814,0.7892711401037352,0.8527337444944956,0.6044334494148418,1.333150054427617,0.417484455566868,0.7260896998348443,0.7161068158996134,0.9936284878538326,0.950786130765803,-0.320878757437702,0.8913133162228406,0.4651892968371613,7.0259544223354835,0.0831577208978165,4.222956894566831,0.8915606200826459,0.2068891118560251,14.051908844670969,3.382010093850638,2.678397251605887,6.72965556262463,27344.92069365868,0.0530901296021455,26.274635562854655,111402.3846730322,2.653400993523406,52.05986223124803,197.88969180648692,10576.447171818758,5.115294647826365,0.0265265604967487,0.0189934633929226,0.9434607171374066,0.0006397352830912,52997.04693493498,0.1924546370944125,2.693780752432657,51.327954676837514,5.633757054177189,298.5573614530053,0.1466747333431289,0.0269597593109198,4.436033540978904,106630.34321137356,0.3826774281541956,0.5346079621162815,2.025519303459081,0.6327049936881917,32.08323722705118,0.0173142896124694,894.397509578544,0.1427837658969578,5.610768889182483,49.991379310344826,8750261.471583653,512683693.4216156,167567.5381747346,0.0411925400292544,1657.111111111111,0.2645451965375337,0.5240445473433087,25.573657499355132,0.0229214732381555,5.695155462584253,0.0121615482287706,8743500.29517931,412.28576392118697,2.390429603472865e-05,23.75631218098729,0.0210174855187799,0.0013443920869046,200
interpolation,-651.1659796478996,-1024.0,1412.0,29543,1,0.9438247818960744,0.5706353402654496,26.664209301130423,46.72723089447404,51.80521209299312,55.01099890021995,53.08568545286008,55.02199560175912,39264.00087500031,44.10231850758447,0.8403270036938353,6648.119826075502,0.1693184514548136,39321.733000000015,17.0,56.0,46017192.0,1.5628845276997896,19.0,6.167536211544651,195.0,12.544454137497809,35.703686152388045,35.0,-81.0,276.0,8.417665979756807,39.466876788899775,0.0966451954010609,61248882.552000016,0.4269722618786574,282.8811586019702,35.70558373712903,12.581334115432703,0.4213984920173674,1.483255871560592,0.4972778205587291,0.4966737563082293,0.4431470906868409,1.110828594791354,0.297816239306763,0.786927834211453,0.7838079574422314,0.9965893762145058,0.9662043230183812,-0.1422238653492996,0.5766284912548929,0.4004765040131796,5.954752003396193,0.2248984312642606,2.803322926664776,0.5839570943219644,0.4194682168920894,11.909504006792384,2.249216654438568,0.4951334230298304,5.779190723366705,1357.561825136242,0.0459520639453082,35.54098017354481,12614.041532681176,0.537296731663445,35.940662762752595,267.144602782385,9592.151338726602,7.65107005744762,0.0297771409948774,0.0171357358402623,0.6162892490877635,0.0006559749237846,4360.67152621982,0.3256318972207309,0.7966622788263528,35.961382574702135,8.977212597642422,322.3910869076289,0.259008211498801,0.0308184796375829,3.91956610943429,4448.0008375907855,0.327185155848797,0.4531335029253319,3.908891284051405,0.5803040388727108,20.8609853668295,0.0184914015126287,67.67701863354037,0.2101770765016782,3.0617356583465147,36.68012422360248,1131881.8788819876,40474020.18322981,32198.66774352437,0.0438592828136165,104.90062111801242,0.3257783264534547,0.5894904709052277,21.73520473390762,0.0265105246056745,4.6947526833384075,0.0108993670243374,1123464.1013174644,31.581246040827537,0.0002750099924954,26.149334572484037,0.0030607849547659,0.0275626934297627,201
interpolation,-650.3253659052244,-1024.0,1269.0,2170,1,0.9128093695936906,0.625512453243657,11.978140753859282,19.149324192900465,22.109726366465956,22.435685859808252,21.358136622842363,22.435685859808252,2865.1993333333426,17.479682544666684,0.8447693456321177,1154.8241906077903,0.4030519542472042,2888.270000000001,129.0,201.0,61808165.0,2.318243393112773,38.0,5.103581008467828,242.0,23.29103102635435,165.9036866359447,169.0,19.0,223.0,15.408395755102042,168.7691480858457,-0.9601537838010336,82266667.61500002,0.2457074900719914,958.9921062243836,52.8416353591159,66.12541383317084,-5.041487813642411,3.736269934103756,1.7079948262704667,0.3712717370047886,0.94358292643871,1.7429914866678926,0.8054786448224405,0.6300200161847923,0.6010853342550946,0.98395888862338,0.9196002597291678,-0.0645426883116463,0.4693717582164009,0.4915918899168376,7.234254831665372,0.076966673885746,4.290707174224091,0.4208093629259472,0.13841866985193,14.468509663330744,2.9365001763077645,1.361066190093556,6.020620642206337,139.1852534562212,0.0641406697954936,18.610427913100725,533.1852534562212,1.6098613264244304,52.68294930875576,93.06267281105993,5126.9253456221195,1.7816621863073614,0.024092575974749,0.0616879665233675,2.545091298515095,0.0040707998490951,337.92473020288884,0.2202821004248605,1.924075631510833,51.832755860045104,2.687718289416383,144.28622007023992,0.0588272122210566,0.0259674808970715,3.623782429693201,860.5943697484175,0.5582088157129567,0.7065934065934065,0.6586127679282476,0.7739445852753379,39.49354222370389,0.0214754010288316,17.907563025210084,0.150483722900925,6.060306475531389,37.94957983193277,8706.840336134454,480038.40336134454,162.86083968111052,0.0758243072361219,36.109243697478995,0.3034390226678907,0.5682677007504553,19.389468749199587,0.0584393633663637,4.86876873179235,0.0548387096774193,8374.31438457736,3.122282269363491,0.0035005763430227,32.17649825140941,0.0252115705937396,0.1644050016825078,210
interpolation,-555.2549044205496,-1024.0,3070.0,39341,1,0.7847913650942131,0.7112956323790616,35.96665916890042,50.564993698334945,56.27228447468613,45.84506516518435,57.42168579900803,57.935653961960256,52302.80962499735,39.68297043049657,0.8821753991122689,7666.771644634283,0.1465843173551055,52362.871000000014,36.0,123.0,312265671.0,2.4831203533670845,44.0,2.8822536268764583,196.0,26.611912211204828,82.58974098268982,85.0,-36.0,232.0,18.709096151590316,89.09214676322571,-0.1899350387838372,415625608.1010002,0.2088279154413255,1116.345299292357,34.79843220088197,112.18899815069824,-3.6562472185800226,6.296336527685288,0.9573208880927212,0.7357510117092261,0.6906956541566937,1.4202186682798108,0.4699121689251347,0.695441379629306,0.6811409951681215,0.9907241108376024,0.9391760381723412,-0.2367521499265035,0.8187326009472845,0.4906371322569112,5.784771407599052,0.0687805461888712,4.336449018807008,0.7437127962083039,0.1491737492211646,11.569542815198105,3.345778766490277,1.8134143539445016,6.585084737768747,2445.901807274853,0.0621718260154763,19.976963936795254,8215.499021377189,1.8683719918456965,35.78083932792761,153.66759868839125,5385.850181744237,5.518359901344128,0.0368478014391727,0.0187080728209557,0.7341997637896975,0.0008997921481334,4608.422971999591,0.1973043784172256,2.0312890270760353,36.140947420899344,4.215516623845833,149.0862381722553,0.1525057140112874,0.0373653812368047,4.177358509226481,10155.841310175943,0.4297512572896685,0.5937512831592799,1.291933788605486,0.6729026697248789,24.545844118867073,0.0254329705724336,58.62877030162413,0.1360296294701256,6.785633152276311,43.148491879350345,717006.3596287703,25949727.65661253,22054.84781550089,0.0678153583982359,77.10208816705337,0.178891155840031,0.4137303111485131,18.048260358614577,0.0298687494545588,6.0269460576809895,0.0109554917261889,708674.6092559793,48.53101524201667,0.0003009709073672,19.38577709746627,0.0189119309958571,0.0114097816950144,211
interpolation,-613.3251442751556,-1024.0,3068.0,1914,1,0.9118405862737732,0.2800033109205661,6.7230159250703,24.010487243765297,26.422906728821495,28.53646789636027,24.299794237811977,28.53646789636027,2522.023166666669,21.893736765073896,0.6728757970686642,1331.624974135232,0.5279987082336068,2547.534000000001,40.0,84.0,8442840.0,1.709007294302165,20.0,7.366376927621802,121.0,14.6159432395515,63.19958202716823,66.0,-61.0,182.0,8.907030388125564,66.4160912632126,-1.4251709908453816,11237420.040000005,0.3882697911992042,416.91001027461954,37.37923147172262,13.463792494053497,-1.5879395300468728,1.5038125351796567,0.7440477565509671,0.3249698327288212,0.5724037989077221,1.2985715565563265,0.4078241899863488,0.7393997032876762,0.7307876595904534,0.9888800512167,0.9382302769315382,-0.0790692109803882,0.4061056658096695,0.4493753510073328,6.098283816394997,0.1944849054843207,2.9844828198815705,0.4057484941112524,0.3654233257966351,12.196567632789996,2.2430513968915293,0.5619650729326561,5.514052652414597,94.78578892371996,0.0495223557595193,30.304396248726594,743.1483803552769,0.7290699667739988,37.1692789968652,166.29362591431556,6257.963427377221,4.51826820426882,0.0309587385110784,0.035224229941738,1.0124659788385848,0.0028908354340116,347.9295039044439,0.3073863775609356,1.020170782612046,36.669958852731256,4.719618631087822,176.62989699464458,0.1355956372071614,0.033540099086994,3.4696411575978487,509.8714036333331,0.4394100416862781,0.5899445382204004,1.5888260751669658,0.6801585935976012,24.47978546518078,0.0247191826499224,10.932203389830509,0.1852915828784831,3.6771042803792016,26.847457627118644,23042.98305084746,876119.1525423729,615.7957705907222,0.0957818565279219,14.898305084745765,0.2525136455041655,0.5134528251702134,12.221334067769297,0.0684130266967748,4.579357405470626,0.0308254963427377,21990.585463947144,3.65864962444081,0.0040203485617048,14.926920180508022,0.0122539767903152,0.1481442340827121,220
interpolation,-554.6332472202952,-1024.0,2976.0,29463,1,0.7494998673366952,0.3587327361926883,21.19233579536563,59.07555585889564,65.13263390958484,66.59316781772738,53.08568545286008,67.68352827682672,39153.13966666716,44.2771212790838,0.7607995292851483,7329.228893070224,0.1871938995306148,39215.25300000001,72.0,154.0,417584782.0,2.4437849560482725,42.0,3.050376156467499,238.0,25.518105867073707,114.61025693242372,116.0,-1.0,239.0,17.732652821057815,119.05121959053002,-0.228459038364171,555805344.8420001,0.2159425451890875,1037.681891876422,37.82854783255759,108.1043287942812,-3.501477611989332,5.936591472866814,1.0346375917962365,0.7031376748508052,0.7247135434167069,1.4589801079052842,0.4970020378661329,0.6847753050077701,0.6684379387477039,0.9916846692969176,0.9415420740129836,-0.211633619548987,0.788778679564323,0.4948503105989103,6.050020826508144,0.0678680948301235,4.362691663056269,0.7080530668153491,0.1355180305423217,12.100041653016287,3.3178109310782653,1.7428072661657628,6.527257904649954,1893.6910362149135,0.0642735307407566,18.983364041916843,6362.315208906086,1.752570242540424,39.020025116247496,140.48267318331466,5429.453993143943,4.426330811571266,0.0324796704681882,0.0214174894382678,0.941910292599112,0.0007724383407669,3724.34427770228,0.2057874971043748,1.8888466796544228,39.265822902024595,3.870677167336536,150.2551801762681,0.123376739130793,0.0328681252022025,4.056416008527443,8259.878824123009,0.4504575456426973,0.6145125959808783,1.1353369384618148,0.6904785630168511,27.31990388859339,0.0228603986554546,52.70056497175141,0.1488716524625746,5.72457627118644,47.97457627118644,485437.1271186441,18706035.036723163,13509.347061440183,0.045802560454956,76.954802259887,0.2173864470618277,0.4769831361414794,24.027006440974137,0.0200777420369983,5.763044551897795,0.0120150697484981,478510.09171215165,30.90592255751142,0.0003821737016132,24.92488793357849,0.0149663578789278,0.0187016593574252,221
interpolation,-659.146126952671,-1024.0,2976.0,65292,1,0.86250136737045,0.4830213039046218,31.956175776897368,66.15893650771041,66.96461752298748,76.88205252202884,71.71122645722913,77.95267795271694,86830.28062499642,57.06217320167501,0.8093052778894404,11717.07531726862,0.1349422716698619,86903.65200000003,77.0,118.0,638391860.0,1.622472014366764,20.0,5.7913961296855865,165.0,13.031986448080088,97.29770875451815,98.0,-45.0,210.0,8.576130541204982,98.88119001309566,-0.6062593947251471,849699565.6600002,0.388741262494838,310.6456095268896,41.62865583321437,12.672846375591128,-0.6097167816413331,1.6554343234949185,0.4770673832908023,0.5513288711155184,0.4262750320802858,1.0927014638025017,0.2921128380215814,0.7947016311286177,0.791894168688356,0.99423928246447,0.9578220385306968,-0.1766863789505343,0.6402035911682465,0.3874139516058629,6.429156791756949,0.1969237542884559,2.855900729932072,0.5787808947043417,0.3095457993209092,12.8583135835139,2.329904715596801,0.5331254266964301,5.959853032005089,3136.0441708019357,0.0480310630827962,33.53996087806962,25381.69451081296,0.5855722227677478,41.681385162041295,282.25081173803835,11794.24954052564,6.99422980024359,0.0257282645787467,0.0151500654688391,0.5549015322885015,0.0006371995426102,9364.751918403996,0.3317299633507607,0.8216651691796295,41.4076342737147,9.518878016448348,395.8360172430825,0.2390881085802794,0.0268675320363624,4.07566142037125,8464.758338013224,0.2947293115304817,0.4319011870932474,3.874954779293103,0.5440871481695418,22.18448031219818,0.0154943179781098,183.15620641562063,0.2554479866326647,3.339915851146397,33.88981868898187,2281655.461645746,94536414.84658298,56433.3006444521,0.0515707836675659,175.08647140864713,0.2441931260929527,0.5042857946322993,16.7806107177287,0.02980540429893,5.156798195852039,0.0109814372358022,2273363.0351125975,97.2755905975284,0.0001235915468312,14.905281406766155,0.0059105933550599,0.0070117603451513,230
interpolation,-918.0358313847912,-3024.0,2414.0,95444,1,0.9781955782335844,0.6079489459277477,40.44861577897144,66.53291538690912,73.13138860981651,77.25101941074954,74.10114708963688,77.32147179147589,126954.49570832663,65.08220363846372,0.86470138696301,14127.002609392512,0.1112761114175018,127035.96400000004,52.0,119.0,801702431.0,2.120580205250713,32.0,3.5017945120049236,191.0,20.23924920690019,87.80031222496962,90.0,-31.0,222.0,13.47679676694363,91.6499609434336,-0.6203396120156077,1067065935.6610004,0.2785155194837563,690.820514130754,37.21215603278392,58.186145690623775,-5.707692229866726,4.0096389485354695,0.7303713022641057,0.691948976238108,0.5797067273555728,1.2900476702073445,0.3869714023071963,0.7338741467256378,0.7251645769466284,0.9928731946616136,0.9484208065700606,-0.2245415997579358,0.7729824119808956,0.4605986542745525,6.032606116846371,0.1095849752510734,3.7584619003041606,0.7571956290884025,0.2283090159213218,12.065212233692742,2.9508616526582157,1.1850025626998937,6.343632608914622,5086.115628012238,0.0532890032690607,26.208208743815273,26582.635241607644,1.1852559863015495,37.57556263358619,201.68603579062068,7574.754054733666,6.127289011958065,0.0314571079188566,0.0182973003753192,0.6970662544212025,0.0007188484332805,12567.369573165335,0.248964087712079,1.3516538034410093,37.593933138787534,5.8082737664111965,218.1607341669855,0.1781989657324937,0.0321442560099867,4.086654060341155,19267.623016150228,0.3753605310297025,0.5289690611973835,2.0712835522601702,0.6235150995224766,23.44856048768725,0.020431297388207,208.31964285714287,0.1859996811224489,4.095528539540816,39.38125,2186655.8875,84380297.87142856,59599.54818633711,0.0458483835663895,297.79821428571427,0.265891262755102,0.5275118625583705,20.365925586403147,0.0258206368682263,5.356805725564891,0.0117346297305226,2179393.8043239797,116.04235330747296,0.000104418284039,19.397056119511653,0.0112649756249046,0.0047616885521057,231
interpolation,-782.5892045781566,-2048.0,4032.0,13603,1,0.8890806761360601,0.6533967519924455,22.920377663697327,35.07880563196055,37.80224861036709,38.98409932267258,39.99524971793526,41.069940345707835,18060.449916667003,31.18788822930892,0.8582473938125643,3878.7400508038486,0.2147643092337567,18105.593000000004,107.0,182.0,304386081.0,2.3087905610774397,38.0,4.15558661690032,223.0,23.534631294737608,146.44806292729544,150.0,-12.0,235.0,15.915562186581012,149.58741095471953,-0.8082629686891132,405137873.8110001,0.2435329180476375,929.3583809790586,56.33477700317951,81.0290787444481,-5.992269347959261,4.660902924990799,0.830791535746363,0.6967416972501442,0.5981005248870916,1.3686474968065845,0.4660974440442217,0.734566494201725,0.723762254163296,0.9919844588317906,0.9473116424152302,-0.2339836162060527,0.7950028316507693,0.4400788624192145,7.441586057454041,0.0988528075956284,3.9324513131184458,0.7069364342716778,0.1999893776970869,14.88317211490808,3.0970599398451415,1.3729236151842903,6.542796351411152,661.4219657428508,0.0486232423541021,31.224753260765254,3312.778284202014,1.566850837316271,56.026758803205176,199.6938175402485,11959.595677424097,3.56847916225268,0.0210962930461758,0.022325203972355,0.8732153874760579,0.0011868172992679,1559.1723561452684,0.2123114295617079,1.953453226836621,53.59825355662197,5.545574990304365,324.50557899616643,0.1054398177687614,0.0233513847804707,4.252838660442755,2894.675443570571,0.3895495765871751,0.5392475641685375,1.983912740882254,0.6405495535761219,32.78503980314175,0.01648506465332,34.6822429906542,0.1620665560310944,5.113634378548344,32.504672897196265,199911.238317757,11632916.242990654,3566.303850990768,0.0716169339837007,41.074766355140184,0.1919381605380382,0.4412343783503919,11.869508772487844,0.0437866615290844,5.535421768710612,0.0157318238623833,195870.67562669227,12.372349495439684,0.000847946520851,20.425662714463936,0.0149656230801752,0.045666777680377,240
interpolation,-607.1969727927171,-1024.0,2976.0,2496,1,0.8965066003252256,0.553661445336787,11.613995549652302,20.97670995058653,22.677080940897135,23.54102801493597,21.24452870741076,23.89811708064048,3298.7725833333316,18.80575892380866,0.8638797895966075,1240.5065495930196,0.3760509456943277,3322.176000000001,100.0,157.5,42969648.0,2.0175944178517335,30.0,4.3458525472250376,204.0,18.26832290639382,129.0665064102564,130.0,-3.0,207.0,12.558392119006957,131.2074839563424,-0.3856732881598049,57192601.48800002,0.2969241170488165,557.2407692050872,45.86654999437762,29.74145095459048,-1.389062263437596,2.7107090573278714,1.0662296479032525,0.4345173140968601,0.7284367764627897,1.48142765124507,0.5249333166584484,0.685797463291366,0.668912075455683,0.989735474026586,0.9362400128739902,-0.0927405227625035,0.5238674599877875,0.4876887928839278,6.7420352956898375,0.1050941289113771,3.7879649011408025,0.4557018233950785,0.2075290305897621,13.484070591379677,2.7375451093950285,0.9442346763077808,5.890215844082179,151.21554487179486,0.0605831509903024,20.32535133136094,741.1225961538462,0.9937643819855358,45.56650641025641,128.3653846153846,5969.245993589743,2.888894890870492,0.0250525579526385,0.0337155975813541,1.3185534339462628,0.0014361653181543,423.45101091942,0.2655884790608053,1.2049393905296852,45.1089238836216,3.4742991902679328,160.16145297777967,0.0824068956147417,0.0262812613796927,3.5708627430901583,765.3125948318601,0.474602208040231,0.6386834319526626,0.9537184044659368,0.7094822249390268,31.692121323514847,0.0195191435850781,18.83561643835617,0.2580221429911803,3.832238693938825,36.15068493150685,24590.95890410959,1122532.7123287672,556.5460158026934,0.055162110379413,15.356164383561644,0.2103584162131732,0.4530296932633555,15.519518844399194,0.0251582357685098,4.79406681351109,0.0292467948717948,23421.88102833552,3.2356650070669737,0.0033274775981809,24.426783842160724,0.0114148141956389,0.1647459190484665,241
interpolation,-671.2938163095963,-1024.0,2976.0,2254,1,0.8773223536837682,0.6903185305958903,13.154045430198853,19.05503741706621,19.92184730390232,21.91734472968841,21.158922467838483,22.027482833950867,2977.280625,16.717410276272794,0.8729528452619363,1146.4976981573316,0.3850821748310445,3000.074000000001,107.0,210.70000000000005,62923551.0,2.705719791777023,54.75,2.854086141652237,263.0,32.15036425433952,162.24711623779947,166.0,7.0,256.0,22.86478972511551,167.08199640483843,-0.4344113910789778,83751246.38100003,0.176815504566859,1592.2667951444298,50.97743605222158,211.79587003264535,-12.180953476237844,8.395589261536772,1.9714792274959096,0.6200281799408052,1.0549764895464806,1.8072207216485088,0.8362616562350087,0.5975112788047527,0.561338120700152,0.9845030742080312,0.917623556568832,-0.1404197392403301,0.7114253154097855,0.4953758919231764,7.026462950984372,0.0421220318255383,5.010660489469969,0.6312739238111817,0.0897169335334325,14.052925901968742,3.530227801473183,2.59176712225817,6.252226291065764,193.09405501330968,0.0856672826146005,10.986761187249485,398.5421472937001,2.6361385339599366,51.74800354924579,69.93700088731144,3828.622892635315,1.6172885892825204,0.0262881727335024,0.0447986644431027,2.068627890488146,0.0021640340753114,285.0002868691902,0.170172334838769,2.7596296882796163,51.04759790605662,2.333762546635023,122.52913882208784,0.0586779337584725,0.027174841302251,3.819965635180051,1004.1535138693754,0.596327024502848,0.7431574636543581,0.5009955718885554,0.7994241761347463,40.25330092798787,0.0223610065151737,9.608695652173912,0.1392564587271581,7.737870195337114,45.85507246376812,11447.855072463768,607525.6811594203,235.60833184748353,0.0646696429344729,11.898550724637682,0.1724427641251837,0.412902365006729,18.362211887517574,0.0386433633184358,5.1262862319837,0.0306122448979591,10380.743961352657,2.481510368533878,0.0045346056295072,34.27306371189874,0.0318709803008619,0.2003921474423988,250
